pageurl,crawl_timestamp,job_title,category,company_name,city,post_day,post_month,post_year,post_date,job_type,job_board,geo,salary_offered_min,salary_offered_max,Mean_Salary,state,lat,long
https://www.seek.com.au/job/36033498,2018-04-20 02:35:12 +0000,Copper Jointer - Sydney,Information & Communication Technology,EDT Global Pty Ltd,Sydney,20,April,2018,20-Apr-18,Contract/Temp,seek,AU,31,40,35.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37598508,2018-10-31 02:12:30 +0000,Market Risk Analyst - Corporate Banking,Banking & Financial Services,Baygroup United,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"80,000","94,999",87499.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37600014,2018-10-31 01:47:50 +0000,Territory Manager - Surgical Instruments,Healthcare & Medical,Austcorp Executive,Brisbane,31,October,2018,31-Oct-18,Full Time,seek,AU,"1,40,000","1,50,000",145000,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37598151,2018-10-31 02:36:21 +0000,Industrial Sales Representative,Sales,SafetyQuip Melbourne North,Melbourne,30,October,2018,30-Oct-18,Full Time,seek,AU,"60,000","64,999",62499.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37597158,2018-10-31 02:35:36 +0000,Experienced Apprentice or Qualified Hairdresser to join Tranquil Salon,Trades & Services,Dorothy Jean Hair,Brisbane,30,October,2018,30-Oct-18,Full Time,seek,AU,"50,000","54,999",52499.5,QLD,-20.917574,142.702789
https://www.seek.com.au/job/36029859,2018-04-20 03:30:14 +0000,Digital Project Manager,Information & Communication Technology,Greythorn,Sydney,19,April,2018,19-Apr-18,Contract/Temp,seek,AU,31,40,35.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37596997,2018-10-31 02:42:00 +0000,Partner / Director- NSW Site Investigation & Risk Assessment (Director Level),Consulting & Strategy,Environmental Resources Management,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"1,12,329","1,25,807",119068,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36030990,2018-04-20 03:04:55 +0000,Premium Partnership Manager,Banking & Financial Services,Randstad - Banking & Financial Services,Sydney,19,April,2018,19-Apr-18,Full Time,seek,AU,"55,000","60,000",57500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37599780,2018-10-31 01:36:50 +0000,Centre Manager,Education & Training,YMCA Victoria,Melbourne,30,October,2018,30-Oct-18,Full Time,seek,AU,"69,000","70,000",69500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37600231,2018-10-31 01:41:33 +0000,Sales Professional  -  Real Estate,Sales,Coronis Group,Brisbane,31,October,2018,31-Oct-18,Full Time,seek,AU,"45,000","59,999",52499.5,QLD,-20.917574,142.702789
https://www.seek.com.au/job/36029555,2018-04-20 03:33:52 +0000,Occupation Hygienist / Asbestos Assessor (LAA),Construction,Ivory Group,Sydney,19,April,2018,19-Apr-18,Full Time,seek,AU,"90,000","1,10,000",100000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37597461,2018-10-31 02:27:31 +0000,Electrical Revit Designer,Engineering,Ivory Group,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"80,000","1,10,000",95000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37596936,2018-10-31 02:47:30 +0000,Check In Agent - Melbourne Airport,Call Centre & Customer Service,HOBAN Recruitment,Melbourne,30,October,2018,30-Oct-18,Contract/Temp,seek,AU,35,40,37.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36034631,2018-04-20 02:12:41 +0000,Field Service Technician (Electrician/Gasfitter/Plumber),Trades & Services,Comcater Pty Ltd,Sydney,20,April,2018,20-Apr-18,Full Time,seek,AU,"72,950","75,000",73975,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37597314,2018-10-31 02:26:08 +0000,Claims Consultant - Property - Parramatta - CBD - Eastern Suburbs,Insurance & Superannuation,Kennedy Reid,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"65,000","70,000",67500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36030765,2018-04-20 03:24:32 +0000,Executive Assistant to the CEO,Administration & Office Support,EST10,Sydney,19,April,2018,19-Apr-18,Full Time,seek,AU,"1,12,000","1,15,000",113500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37595713,2018-10-31 02:25:30 +0000,Senior Recruitment Consultant,Human Resources & Recruitment,Morgan Consulting,Melbourne,30,October,2018,30-Oct-18,Full Time,seek,AU,"80,000","1,00,000",90000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36031142,2018-04-20 03:09:45 +0000,Mobile Lender,Banking & Financial Services,Randstad - Banking & Financial Services,Sydney,19,April,2018,19-Apr-18,Full Time,seek,AU,"55,000","60,000",57500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37062061,2018-08-27 00:35:48 +0000,Sales & Service Consultant,Sales,Hays Talent Solutions,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"80,000","90,000",85000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37060894,2018-08-27 00:46:41 +0000,"Staff Specialist Urologist, Regional NSW",Healthcare & Medical,Global Medics Australia,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"1,60,000","2,00,000",180000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37059474,2018-08-27 01:03:09 +0000,Senior Personal Assistant - CFO Advisory (Sydney),Administration & Office Support,KPMG Australia,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"60,000","65,000",62500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37061918,2018-08-27 00:37:02 +0000,MR/HR Drivers Required for Immediate start!,"Manufacturing, Transport & Logistics",Labour Solutions Australia,Sydney,26,August,2018,26-Aug-18,Casual/Vacation,seek,AU,25,30,27.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37061587,2018-08-27 00:34:29 +0000,Owner Drivers and Riders Wanted!,"Manufacturing, Transport & Logistics",Crisis Couriers,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"85,000","1,00,000",92500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37060888,2018-08-27 00:40:33 +0000,"Vascular Surgeon, Coastal NSW",Healthcare & Medical,Global Medics Australia,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"1,80,000","3,60,000",270000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37596215,2018-10-31 02:45:58 +0000,Python developer - Flask,Information & Communication Technology,Sirius Technology Sydney part of Sirius People Pty Ltd,Sydney,30,October,2018,30-Oct-18,Contract/Temp,seek,AU,63,90,76.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37504442,2018-10-31 03:00:44 +0000,Locomotive Mechanical Fitters & Locomotive Electricians,Trades & Services,HSSWA,Perth,30,October,2018,30-Oct-18,Contract/Temp,seek,AU,38,43,40.5,WA,-25.042261,117.793221
https://www.seek.com.au/job/37596380,2018-10-31 02:46:11 +0000,Oral Health Therapist,Healthcare & Medical,Private Advertiser,Melbourne,30,October,2018,30-Oct-18,Part Time,seek,AU,"50,000","55,000",52500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37059536,2018-08-27 01:00:25 +0000,"Health, Safety & Environment Manager",Human Resources & Recruitment,Impact Executive Solutions,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"90,000","1,00,000",95000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37600197,2018-10-31 01:40:57 +0000,.Net Full-Stack Developer,Information & Communication Technology,Adaps IT,Melbourne,31,October,2018,31-Oct-18,Full Time,seek,AU,"95,000","1,00,000",97500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37598202,2018-10-31 02:27:55 +0000,Project Manager - Property Developer,Construction,Command Group,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"1,20,000","1,50,000",135000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37059694,2018-08-27 01:10:04 +0000,Intermediate tax accountant required for boutique professional services firm,Accounting,Myssy + Co Accountants Pty Ltd,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"1,10,000","1,20,000",115000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37597115,2018-10-31 02:46:57 +0000,Club Manager and Assistant Club Manager,Sport & Recreation,Private Advertiser,Brisbane,30,October,2018,30-Oct-18,Full Time,seek,AU,"60,000","70,999",65499.5,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37059911,2018-08-27 00:41:53 +0000,Business Development Manager/Architectural Sales Rep - NSW,Sales,Private Advertiser,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"80,000","90,000",85000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37598668,2018-10-31 02:09:42 +0000,HVAC Service Tech,Engineering,Core Talent PTY LTD,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"80,000","1,10,000",95000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37599535,2018-10-31 02:02:59 +0000,CYMHS Community Clinician,Government & Defence,Northern Sydney Local Health District,Sydney,30,October,2018,30-Oct-18,Part Time,seek,AU,"35,000","49,999",42499.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37600077,2018-10-31 01:46:08 +0000,Information Management and Systems Administrator,Education & Training,Griffith University,Brisbane,31,October,2018,31-Oct-18,Full Time,seek,AU,"82,577","89,464",86020.5,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37061475,2018-08-27 00:31:51 +0000,Security K9 Handlers,Trades & Services,Australian Corporate Protection Pty Ltd,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"72,950","75,000",73975,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37598388,2018-10-31 02:28:09 +0000,"Research Officer / Senior Research Officer, Survey Methodology Team",Government & Defence,Australian Institute of Family Studies,Melbourne,30,October,2018,30-Oct-18,Contract/Temp,seek,AU,33,35,34,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37599439,2018-10-31 02:09:08 +0000,Business & Project Reporting Analyst,Banking & Financial Services,AMP Services Limited,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"80,000","94,999",87499.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37061509,2018-08-27 00:32:14 +0000,Senior Designer,Design & Architecture,Bendon,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"85,000","90,000",87500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37060259,2018-08-27 00:46:00 +0000,WHS Coordinator,Construction,Design & Build,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"90,000","1,45,000",117500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37059465,2018-08-27 00:59:30 +0000,Product Manager Electrical - Medium Voltage Solutions,Engineering,en world Australia,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"90,000","1,19,999",104999.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37597451,2018-10-31 02:19:28 +0000,Associate Recruitment Consultant,Sales,Marshall McAdam,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"90,000","1,00,000",95000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37597326,2018-10-31 02:22:08 +0000,Thin Lizzy Retail/Product Demonstrator - Fantastic Earning Opportunity,Retail & Consumer Products,Brand Developers Ltd,Sydney,30,October,2018,30-Oct-18,Part Time,seek,AU,"30,000","34,000",32000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37598782,2018-10-31 01:53:07 +0000,"x3 Senior UI Javascript Engineers, $120 - $150K base, Sydney CBD Location",Information & Communication Technology,Needus,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"1,10,000","1,50,000",130000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37600720,2018-10-31 01:32:09 +0000,Branch Liaison Officer Jobs for NSW,Government & Defence,NSW Department of Industry,Sydney,31,October,2018,31-Oct-18,Contract/Temp,seek,AU,33,35,34,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37061985,2018-08-27 00:29:35 +0000,JavaScript/React Engineer,Information & Communication Technology,S2P,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"90,000","1,20,000",105000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37061596,2018-08-27 00:36:45 +0000,Business Analyst,Banking & Financial Services,Huxley Associates,Sydney,26,August,2018,26-Aug-18,Contract/Temp,seek,AU,27,35,31,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37597234,2018-10-31 02:15:54 +0000,Structural Revit Drafter,Engineering,Design & Build,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"60,000","90,000",75000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37061533,2018-08-27 00:38:44 +0000,Production Manager- Collision Repair,Trades & Services,Capital S.M.A.R.T. Repairs Australia Pty Ltd,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"72,950","75,000",73975,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37597849,2018-10-31 02:17:58 +0000,Warehouse Hand,"Manufacturing, Transport & Logistics",DJO,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"45,000","60,000",52500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37598319,2018-10-31 02:32:25 +0000,Ink Manufacturing - Forklift Driver,"Manufacturing, Transport & Logistics",HOBAN Recruitment,Sydney,30,October,2018,30-Oct-18,Casual/Vacation,seek,AU,26,28,27,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37059399,2018-08-27 01:05:29 +0000,Security Guard,Trades & Services,CVEM Security,Sydney,26,August,2018,26-Aug-18,Casual/Vacation,seek,AU,35,40,37.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37062099,2018-08-27 00:31:27 +0000,Business Development Manager,Sales,LLS AUS SERVICES P/L,Sydney,26,August,2018,26-Aug-18,Part Time,seek,AU,"21,000","25,000",23000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37598233,2018-10-31 02:36:52 +0000,Recruitment Consultant- Blue Collar,Human Resources & Recruitment,WorkPac - Professional,Brisbane,30,October,2018,30-Oct-18,Casual/Vacation,seek,AU,45,75,60,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37599757,2018-10-31 01:46:13 +0000,Category Specialist,Consulting & Strategy,Bluefin Resources Pty Limited,Melbourne,30,October,2018,30-Oct-18,Contract/Temp,seek,AU,125,150,137.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37061732,2018-08-27 00:33:12 +0000,ICU Nurses,Healthcare & Medical,Sugarman Australia,Sydney,26,August,2018,26-Aug-18,Full Time,seek,AU,"80,000","90,000",85000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37597514,2018-10-31 02:35:18 +0000,Casual Waiter/Waitress in Albany Creek,Hospitality & Tourism,Jora Local,Brisbane,30,October,2018,30-Oct-18,Casual/Vacation,seek,AU,25,28,26.5,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37599301,2018-10-31 02:09:07 +0000,GLOBAL LOGISTICS MANAGER,"Manufacturing, Transport & Logistics",Programmed Skilled Workforce,Melbourne,30,October,2018,30-Oct-18,Full Time,seek,AU,"50,000","65,000",57500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36741107,2018-07-19 06:04:38 +0000,1T - 2T VANS ~ OWNER DRIVERS REQUIRED - Immediate start,"Manufacturing, Transport & Logistics",CAPITAL TRANSPORT,Sydney,18,July,2018,18-Jul-18,Full Time,seek,AU,"85,000","1,00,000",92500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37597861,2018-10-31 02:36:13 +0000,Senior Legal Secretary - Personal Injury Law,Legal,Kaleidoscope Legal Recruitment,Melbourne,30,October,2018,30-Oct-18,Full Time,seek,AU,"1,20,000","1,25,000",122500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37600152,2018-10-31 01:50:00 +0000,Team Assistant,Administration & Office Support,APPOINT Consulting Pty Limited,Melbourne,31,October,2018,31-Oct-18,Full Time,seek,AU,"50,000","69,999",59999.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37598121,2018-10-31 02:22:24 +0000,Customer Service Officer,Call Centre & Customer Service,Aston Carter,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"50,000","59,999",54999.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37600658,2018-10-31 01:37:56 +0000,Trade Assistant,Trades & Services,Hays Manufacturing & Operations,Brisbane,31,October,2018,31-Oct-18,Contract/Temp,seek,AU,34,35,34.5,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37600678,2018-10-31 01:37:13 +0000,Senior Actuarial Analyst/2IC - Valuations & Reporting,Insurance & Superannuation,Ensure Recruitment - Seek Award Winner - Best Small Specialist,Sydney,31,October,2018,31-Oct-18,Full Time,seek,AU,"70,000","80,000",75000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37600234,2018-10-31 01:38:41 +0000,Environmental Officer,Government & Defence,Public Transport Authority,Perth,31,October,2018,31-Oct-18,Full Time,seek,AU,"80,833","91,296",86064.5,WA,-25.042261,117.793221
https://www.seek.com.au/job/37600194,2018-10-31 01:31:28 +0000,Supervisors & Crew,Hospitality & Tourism,Emirates Leisure Retail (Australia) Pty.  Ltd.,Brisbane,31,October,2018,31-Oct-18,Casual/Vacation,seek,AU,20,29.99,24.995,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37600135,2018-10-31 01:41:29 +0000,Nurse Educator - Emergency Department (maternity leave relief),Healthcare & Medical,South Eastern Sydney Local Health District,Sydney,31,October,2018,31-Oct-18,Full Time,seek,AU,"50,000","59,999",54999.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37599286,2018-10-31 01:54:26 +0000,Truck Driver,"Manufacturing, Transport & Logistics",Sub Zero Refrigerated Transport,Melbourne,30,October,2018,30-Oct-18,Casual/Vacation,seek,AU,25,30,27.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37600115,2018-10-31 01:48:52 +0000,Team Leader,Call Centre & Customer Service,Nucleus Network Ltd,Melbourne,31,October,2018,31-Oct-18,Full Time,seek,AU,"50,000","59,999",54999.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37600169,2018-10-31 01:46:28 +0000,Store Manager,Retail & Consumer Products,RETAILWORLD RESOURCING,Sydney,31,October,2018,31-Oct-18,Full Time,seek,AU,"50,000","60,000",55000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36741549,2018-07-19 06:02:51 +0000,"Year 1 Teacher for Primary School in Croydon, South London - ASAP Start",Education & Training,Tradewind Recruitment Ltd,Sydney,18,July,2018,18-Jul-18,Full Time,seek,AU,"65,838","74,668",70253,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37598265,2018-10-31 02:27:24 +0000,Fitter & Turner / Welder,Trades & Services,Programmed Skilled Workforce,Melbourne,30,October,2018,30-Oct-18,Contract/Temp,seek,AU,38,43,40.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37598967,2018-10-31 02:12:03 +0000,Payroll Officer,Human Resources & Recruitment,St Vincent de Paul Society Queensland,Brisbane,30,October,2018,30-Oct-18,Part Time,seek,AU,"45,000","50,000",47500,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37596814,2018-10-31 02:51:08 +0000,Retail Assistant,Hospitality & Tourism,Aldi Stores,Melbourne,30,October,2018,30-Oct-18,Part Time,seek,AU,"50,000","60,000",55000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37598409,2018-10-31 02:28:52 +0000,Environmental Health Officer,Government & Defence,City of Parramatta,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"92,470 – 102,359",,#DIV/0!,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36741360,2018-07-19 06:03:19 +0000,Sales Representative,Sales,Private Advertiser,Sydney,18,July,2018,18-Jul-18,Full Time,seek,AU,"70,000","75,000",72500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37598779,2018-10-31 02:07:21 +0000,Asset Manager,Construction,Hays Facilities Management,Melbourne,30,October,2018,30-Oct-18,Contract/Temp,seek,AU,55,58,56.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37597548,2018-10-31 02:32:11 +0000,Forklift Driver/Labourer,"Manufacturing, Transport & Logistics",ARG Workforce - Industrial,Sydney,30,October,2018,30-Oct-18,Casual/Vacation,seek,AU,26,28,27,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36740865,2018-07-19 06:07:22 +0000,Account Manager,Sales,Xpand Group Pty Ltd,Sydney,18,July,2018,18-Jul-18,Full Time,seek,AU,"70,000","75,000",72500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37345187,2018-09-29 02:44:29 +0000,Java Developer,Information & Communication Technology,S2P,Sydney,28,September,2018,28-Sep-18,Full Time,seek,AU,"90,000","1,20,000",105000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37596771,2018-10-31 02:59:13 +0000,Quality & Risk Coordinator,Healthcare & Medical,Calvary Retirement Community Ryde Ltd.,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"60,000","65,000",62500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37345201,2018-09-29 02:47:29 +0000,Business Unit Manager- General Surgery,Healthcare & Medical,Michael Page,Sydney,28,September,2018,28-Sep-18,Full Time,seek,AU,"80,000","90,000",85000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37600319,2018-10-31 01:35:22 +0000,Senior Communication Officer - Federal Government - Brisbane or Perth,Government & Defence,FuturePeople,Brisbane,31,October,2018,31-Oct-18,Full Time,seek,AU,"95,275","1,15,276",105275.5,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37597390,2018-10-31 02:18:51 +0000,Trainer & Assessor - Business & Leadership & Management,Education & Training,New England Institute of Technology Pty Ltd,Brisbane,30,October,2018,30-Oct-18,Full Time,seek,AU,"50,000","54,999",52499.5,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37598128,2018-10-31 02:21:57 +0000,Mechanical Fitter,Trades & Services,Programmed Skilled Workforce,Melbourne,30,October,2018,30-Oct-18,Full Time,seek,AU,"52,073","53,637",52855,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37596318,2018-10-31 02:40:04 +0000,Auto Electrician,Trades & Services,RecruitWest,Perth,30,October,2018,30-Oct-18,Contract/Temp,seek,AU,45,50,47.5,WA,-25.042261,117.793221
https://www.seek.com.au/job/37599784,2018-10-31 01:39:28 +0000,Senior Communications Adviser,Marketing & Communications,Department of Health and Human Services,Melbourne,30,October,2018,30-Oct-18,Full Time,seek,AU,"99,199","1,07,370",103284.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37597592,2018-10-31 02:30:37 +0000,Group Manager - Australia's leading hospitality venues! Top Salary+Bonus $$,Hospitality & Tourism,TCC and Black Betty,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"50,000","64,999",57499.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37599593,2018-10-31 01:44:01 +0000,Administration Coordinator,Administration & Office Support,Bradley Constructions,Melbourne,30,October,2018,30-Oct-18,Part Time,seek,AU,"63,887","65,000",64443.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37596721,2018-10-31 02:22:48 +0000,Recoveries Officer,Insurance & Superannuation,Hays Talent Solutions,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"70,000","80,000",75000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37597051,2018-10-31 02:45:55 +0000,Part Time Receptionist- Physiotherapy Practice (Job Share),Healthcare & Medical,Bracken Ridge Physio Solutions,Brisbane,30,October,2018,30-Oct-18,Part Time,seek,AU,"50,000","55,000",52500,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37345322,2018-09-29 02:57:06 +0000,Site Manager /Foreman - Alterations & Modifications- Substation,Construction,"Randstad - Construction, Property & Engineering",Sydney,28,September,2018,28-Sep-18,Contract/Temp,seek,AU,50,65,57.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37597446,2018-10-31 02:28:30 +0000,Bookkeeper,Accounting,MW Recruitment,Brisbane,30,October,2018,30-Oct-18,Full Time,seek,AU,"60,000","69,999",64999.5,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37600350,2018-10-31 01:43:45 +0000,Graphic Designer,Marketing & Communications,Institute for Urban Indigenous Health,Brisbane,31,October,2018,31-Oct-18,Part Time,seek,AU,"38,500","45,000",41750,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37599614,2018-10-31 02:07:00 +0000,"MANAGER, ALUMNI AND INDUSTRY RELATIONS",Marketing & Communications,The University Of Melbourne,Melbourne,30,October,2018,30-Oct-18,Full Time,seek,AU,"99,199","1,07,370",103284.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37598519,2018-10-31 02:06:08 +0000,Customer Service / membership consultant,Sport & Recreation,Fernwood Fitness Yarraville,Melbourne,30,October,2018,30-Oct-18,Casual/Vacation,seek,AU,20,30,25,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37598865,2018-10-31 02:11:50 +0000,Category Assistant - Dan Murphy's,Administration & Office Support,Woolworths Group,Melbourne,30,October,2018,30-Oct-18,Full Time,seek,AU,"65,000"," 75,00",65000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/37345475,2018-09-29 02:45:34 +0000,Team Assistant,Banking & Financial Services,AMP Services Limited,Sydney,28,September,2018,28-Sep-18,Full Time,seek,AU,"55,000","60,000",57500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37345349,2018-09-29 02:51:22 +0000,Nurse Unit Manager Recovery,Healthcare & Medical,Healthscope,Sydney,28,September,2018,28-Sep-18,Full Time,seek,AU,"80,000","90,000",85000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37596843,2018-10-31 02:38:22 +0000,Casual Cook in Carina,Hospitality & Tourism,Jora Local,Brisbane,30,October,2018,30-Oct-18,Casual/Vacation,seek,AU,20,29.99,24.995,QLD,-20.917574,142.702789
https://www.seek.com.au/job/37596489,2018-10-31 02:39:03 +0000,Dynamics 365/AX - Dynamics 365/AX Consultants & Support - CONTRACT & PERM roles,Information & Communication Technology,ETE Group Pty Ltd,Sydney,30,October,2018,30-Oct-18,Contract/Temp,seek,AU,63,90,76.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37345195,2018-09-29 02:48:52 +0000,Design Manager - Client Side - Port and Terminal Project $1bn+,Construction,Amida,Sydney,28,September,2018,28-Sep-18,Full Time,seek,AU,"1,50,000","1,80,000",165000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37599836,2018-10-31 01:46:22 +0000,HC Truck Drivers Wanted!!! - Mon - Fri Local Work,"Manufacturing, Transport & Logistics",ProQuest Recruitment  - Eastern Creek,Sydney,30,October,2018,30-Oct-18,Casual/Vacation,seek,AU,26,28,27,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37597912,2018-10-31 02:16:33 +0000,CTP Claims Consultant,Healthcare & Medical,Hays Talent Solutions,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"50,000","59,999",54999.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37598357,2018-10-31 02:17:28 +0000,Project Manager Scaffolding,Construction,Core Talent PTY LTD,Sydney,30,October,2018,30-Oct-18,Full Time,seek,AU,"1,40,000","1,75,000",157500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/37599822,2018-10-31 01:33:41 +0000,Workshop Technician,Trades & Services,Terex Australia,Brisbane,30,October,2018,30-Oct-18,Full Time,seek,AU,"50,000","57,999",53999.5,QLD,-20.917574,142.702789
